data_id,Building_name,config_type,Selling_price,Monthly_Rent,lat,longt,platform,city,listing_date,txn_type,property_type,locality,sqft,Status,listing_by,name_lister,Details,address,price_on_req,sublocality,age,google_place_id,immediate_possession,mobile_lister,areacode,management_by_landlord,carpet_area,updated_date
989167,None,2 BHK ,16300000,0,19.22783,72.846314,housing,Mumbai,07/11/2016 19:59:24,resale,Residential,Borivali West,850,None,None,None,None,"Eksar Road, Near 5 Spice, Babai Naka",False,Babhai,None,None,None,None,None,None,None,07/11/2016 19:59:24
992851,None,2 BHK ,11000000,0,19.228248,72.822133,housing,Mumbai,07/12/2016 14:54:14,resale,Residential,Borivali West,850,None,None,None,None,"Rsc Road Number 48, Near Gorai Biryani Corner, Gorai",False,Gorai 2,None,None,None,None,None,None,None,07/12/2016 14:54:14
27510,None,"1,2 BHK s",0,0,19.224249,72.834178,housing,Mumbai,06/04/2015 17:11:08,project,Residential,Borivali West,650,None,None,None,None,"9, RSC Rd No 1A Gorai 1, Near Gorai Raja Ground",True,Gorai 1,None,None,None,None,None,None,None,06/04/2015 17:11:08
21538,None,"1, 2, 3 BHK s",0,0,19.222993,72.849583,housing,Mumbai,05/15/2015 13:41:09,project,Residential,Borivali West,415,None,None,None,None,"Plot No.15, F.P.No.719/4,TPS -III, Shimpoli Road, Near Civic Park, Dalvi Nagar",True,Rayani Gram,None,None,None,None,None,None,None,05/15/2015 13:41:09
27515,None,"1, 2 BHK s",11830000,0,19.221707,72.85198,housing,Mumbai,06/04/2015 09:36:32,project,Residential,Borivali West,455,None,None,None,None,"Near McDonald's, State Bank of India ATM, RM Bhattad Road, Vivekanand Nagar",False,Vivekanand Nagar,None,None,None,None,None,None,None,06/04/2015 09:36:32
12738,None,"1, 2 BHK s",8100000,0,19.236304,72.845582,housing,Mumbai,01/07/2015 05:34:02,project,Residential,Borivali West,405,None,None,None,None,"Eksar Road, Opp. Jariwala Laboratory",False,Yogi Nagar,None,None,None,None,None,None,None,01/07/2015 05:34:02
13058,None,3 BHK ,0,0,19.239207,72.848363,housing,Mumbai,02/17/2015 05:56:25,project,Residential,Borivali West,2890,None,None,None,None,"Near Vasudev Mandir, Devidas Lane, Near St. Lawrence High School, Shanti Ashram",True,LIC Colony,None,None,None,None,None,None,None,02/17/2015 05:56:25
20093,None,"2, 3 BHK s",12480000,0,19.22407,72.846799,housing,Mumbai,05/20/2015 07:39:33,project,Residential,Borivali West,520,None,None,None,None,"Near Rameshwar Darshan CHS, Babhai, Shimpoli Road",False,Babhai,None,None,None,None,None,None,None,05/20/2015 07:39:33
22319,None,1 BHK ,7800000,0,19.233444,72.846025,housing,Mumbai,05/18/2015 07:18:20,project,Residential,Borivali West,390,None,None,None,None,"Bapu Nagar, Opp Mogveera Bank, Eksar Road",False,Yogi Nagar,None,None,None,None,None,None,None,05/18/2015 07:18:20
11265,None,2 BHK ,16631500,0,19.229508,72.842968,housing,Mumbai,11/05/2014 11:57:55,project,Residential,Borivali West,899,None,None,None,None,"Diamond Apartment, LT Road",False,,None,None,None,None,None,None,None,11/05/2014 11:57:55
441,None,1 BHK ,8680000,0,19.228461,72.846292,housing,Mumbai,06/03/2014 20:53:08,project,Residential,Borivali West,560,None,None,None,None,"Babhai Naka, L. T. Road Junction, Borivali (West)",False,Babhai,None,None,None,None,None,None,None,06/03/2014 20:53:08
11269,None,2 BHK ,0,0,19.227958,72.848701,housing,Mumbai,11/14/2014 07:40:01,project,Residential,Borivali West,710,None,None,None,None,"Maharashtra Nagar, Opp. LT Road",True,,None,None,None,None,None,None,None,11/14/2014 07:40:01
958334,None,1 BHK ,10500000,0,19.222089,72.841153,housing,Mumbai,06/19/2016 23:00:12,resale,Residential,Borivali West,680,None,None,None,None,"New Link Road, Near Arihant Medical And General Store, Shimpoli",False,,None,None,None,None,None,None,None,06/19/2016 23:00:12
981511,None,2 BHK ,22400000,0,19.23696,72.856395,housing,Mumbai,07/04/2016 17:01:18,resale,Residential,Borivali West,1120,None,None,None,None,"Swami Vivekanand Road, Near Gokul Veg Restaurant, Pai Nagar",False,Pai Nagar,None,None,None,None,None,None,None,07/04/2016 17:01:18
963459,None,1 BHK ,9600000,0,19.2358,72.844178,housing,Mumbai,06/22/2016 07:51:56,resale,Residential,Borivali West,625,None,None,None,None,"Bhaskar Mhatre Margh, Near Ajmera Global School :international School Mumbai, Eksar Data Pada",False,Yogi Nagar,None,None,None,None,None,None,None,06/22/2016 07:51:56
